name,ranking,tag_lst,key_major_count,graduate_program_count,doctoral_program_count,is_211,is_985,location_province,location_city,university_type,latitude,longitude
永城职业学院,,"['商丘市', '河南省教育厅', '工科院校']",0,,,False,False,河南省,商丘市,工科院校,33.92194800658853,116.46410067875819
四川文化艺术学院,,"['绵阳市', '四川省教育厅', '艺术院校']",0,,,False,False,四川省,绵阳市,艺术院校,31.427395990107524,104.76669070594494
吉林工程技术师范学院,,"['长春市', '吉林省教育厅', '师范院校']",0,,,False,False,吉林省,长春市,师范院校,43.84356783457924,126.55563450495482
陕西中医药大学,,"['咸阳市', '陕西省教育厅', '医药院校']",0,18,,False,False,陕西省,咸阳市,医药院校,34.33472406298582,108.7066876879762
四川建筑职业技术学院,,"['德阳市', '四川省教育厅', '工科院校']",0,,,False,False,四川省,德阳市,工科院校,31.090616245689652,104.3905371312744
浙江师范大学行知学院,,"['金华市', '浙江省教育厅', '综合院校']",0,,,False,False,浙江省,金华市,综合院校,29.13817204906793,119.64346526886337
太原城市职业技术学院,,"['太原市', '山西省教育厅', '综合院校']",0,,,False,False,山西省,太原市,综合院校,37.89597891070905,112.53556751232306
河南经贸职业学院,,"['郑州市', '河南省教育厅', '财经院校']",0,,,False,False,河南省,郑州市,财经院校,34.740396071091155,101.62247338027404
汕尾职业技术学院,,"['汕尾市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,汕尾市,综合院校,22.798538037235996,115.37468398006271
浙江大学城市学院,,"['杭州市', '浙江省教育厅', '工科院校']",0,,,False,False,浙江省,杭州市,工科院校,30.31005403236049,120.09727602402343
宁波大学科学技术学院,,"['宁波市', '浙江省教育厅', '工科院校']",0,,,False,False,浙江省,宁波市,工科院校,29.914718596720896,121.6358097825107
山西大学商务学院,,"['太原市', '山西省教育厅', '财经院校']",0,,,False,False,山西省,太原市,财经院校,37.74849202156068,112.6686580312565
河南交通职业技术学院,,"['郑州市', '河南省教育厅', '工科院校']",0,,,False,False,河南省,郑州市,工科院校,34.740396071091155,101.62247338027404
西南科技大学城市学院,,"['绵阳市', '四川省教育厅', '工科院校']",0,,,False,False,四川省,绵阳市,工科院校,31.452086835470958,104.80247928729301
白城师范学院,,"['白城市', '吉林省教育厅', '师范院校']",0,,,False,False,吉林省,白城市,师范院校,45.621086275218886,122.8154807552612
齐齐哈尔医学院,,"['齐齐哈尔市', '黑龙江省教育厅', '医药院校']",0,,,False,False,黑龙江省,齐齐哈尔市,医药院校,47.38478291458714,123.95754802300905
陕西能源职业技术学院,,"['咸阳市', '陕西省教育厅', '工科院校']",0,,,False,False,陕西省,咸阳市,工科院校,34.33207905541982,109.14970304005992
浙江大学宁波理工学院,,"['宁波市', '浙江省教育厅', '工科院校']",0,,,False,False,浙江省,宁波市,工科院校,30.31005403236049,120.09727602402343
河南农业职业学院,,"['郑州市', '河南省教育厅', '农业院校']",0,,,False,False,河南省,郑州市,农业院校,34.740396071091155,101.62247338027404
福建农林大学金山学院,,"['福州市', '福建省教育厅', '农业院校']",0,,,False,False,福建省,福州市,农业院校,26.088570996833834,119.24346096439064
吉林财经大学,,"['长春市', '吉林省教育厅', '财经院校']",0,49,,False,False,吉林省,长春市,财经院校,43.84356783457924,126.55563450495482
延安大学,,"['延安市', '陕西省教育厅', '综合院校']",0,12,,False,False,陕西省,延安市,综合院校,36.626077004863774,109.4696071491205
海南职业技术学院,,"['海口市', '海南省教育厅', '综合院校']",0,,,False,False,海南省,海口市,综合院校,36.2921024798988,100.62662114445924
甘肃建筑职业技术学院,,"['兰州市', '甘肃省教育厅', '工科院校']",0,,,False,False,甘肃省,兰州市,工科院校,22.538315850554728,113.99670641466334
达州职业技术学院,,"['达州市', '四川省教育厅', '综合院校']",0,,,False,False,四川省,达州市,综合院校,31.278247019013147,107.5412979837716
杭州医学院,,"['杭州市', '浙江省教育厅', '医药院校']",0,,,False,False,浙江省,杭州市,医药院校,30.177909762100946,120.16677630438052
杭州电子科技大学信息工程学院,,"['杭州市', '浙江省教育厅', '工科院校']",0,,,False,False,浙江省,杭州市,工科院校,30.255408410061605,120.09206171986021
山西农业大学信息学院,,"['晋中市', '山西省教育厅', '农业院校']",0,,,False,False,山西省,晋中市,农业院校,37.457114884529496,112.57935649237353
郑州旅游职业学院,,"['郑州市', '河南省教育厅', '财经院校']",0,,,False,False,河南省,郑州市,财经院校,34.810228260003704,113.90439421960858
石家庄经济职业学院,,"['石家庄市', '河北省教育厅', '军事院校']",0,,,False,False,河北省,石家庄市,军事院校,38.15306048177786,114.55991640618527
吉林体育学院,,"['长春市', '吉林省教育厅', '体育院校']",0,,,False,False,吉林省,长春市,体育院校,43.86775757542819,125.34639105287248
贵阳学院,,"['贵阳市', '贵州省教育厅', '综合院校']",0,,,False,False,贵州省,贵阳市,综合院校,26.563490690289367,106.7844011995565
济源职业技术学院,,"['济源市', '河南省教育厅', '工科院校']",0,,,False,False,河南省,济源市,工科院校,35.082112044495254,112.61148304147963
浙江理工大学科技与艺术学院,,"['杭州市', '浙江省教育厅', '工科院校']",0,,,False,False,浙江省,杭州市,工科院校,30.31952048568882,120.3596312685539
郑州职业技术学院,,"['郑州市', '河南省教育厅', '工科院校']",0,,,False,False,河南省,郑州市,工科院校,34.769424753448895,113.45728717575747
内蒙古科技职业学院,,"['呼和浩特市', '内蒙古自治区教育厅', '工科院校']",0,,,False,False,内蒙古省,呼和浩特市,工科院校,23.739624177535323,114.70424318495056
吉林艺术学院,,"['长春市', '吉林省教育厅', '艺术院校']",0,,,False,False,吉林省,长春市,艺术院校,43.88258258903145,125.30030456664966
宝鸡文理学院,,"['宝鸡市', '陕西省教育厅', '师范院校']",0,,,False,False,陕西省,宝鸡市,师范院校,34.355722176152604,107.16761358145635
六盘水师范学院,,"['六盘水市', '贵州省教育厅', '师范院校']",0,,,False,False,贵州省,六盘水市,师范院校,26.581311415946555,104.8249352065468
山西师范大学现代文理学院,,"['临汾市', '山西省教育厅', '师范院校']",0,,,False,False,山西省,临汾市,师范院校,36.088259746701,111.55621346567395
江汉艺术职业学院,,"['潜江市', '湖北省教育厅', '艺术院校']",0,,,False,False,湖北省,潜江市,艺术院校,30.6072822768268,114.27750613182234
咸阳师范学院,,"['咸阳市', '陕西省教育厅', '师范院校']",0,,,False,False,陕西省,咸阳市,师范院校,34.36771824671852,108.73469002665544
新疆轻工职业技术学院,,"['乌鲁木齐市', '新疆维吾尔自治区教育厅', '工科院校']",0,,,False,False,新疆省,乌鲁木齐市,工科院校,43.927396141452505,87.63537402019735
罗定职业技术学院,,"['云浮市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,云浮市,综合院校,22.776094312611782,111.56610253776908
浙江海洋大学东海科学技术学院,,"['舟山市', '浙江省教育厅', '工科院校']",0,,,False,False,浙江省,舟山市,工科院校,30.188062675913905,121.14878143025066
中北大学信息商务学院,,"['太原市', '山西省教育厅', '综合院校']",0,,,False,False,山西省,太原市,综合院校,38.02132026276655,112.45358231249665
赤峰职业技术学院,,"['赤峰市', '内蒙古自治区教育厅', '综合院校']",0,,,False,False,内蒙古省,赤峰市,综合院校,42.2616861034116,118.8955203975195
渭南师范学院,,"['渭南市', '陕西省教育厅', '师范院校']",0,,,False,False,陕西省,渭南市,师范院校,34.497807161821335,109.47167612637108
阳江职业技术学院,,"['阳江市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,阳江市,综合院校,21.938552997128422,112.0740331288886
浙江长征职业技术学院,,"['杭州市', '浙江省教育厅', '综合院校']",0,,,False,False,浙江省,杭州市,综合院校,30.188062675913905,121.14878143025066
浙江农林大学暨阳学院,,"['绍兴市', '浙江省教育厅', '农业院校']",0,,,False,False,浙江省,绍兴市,农业院校,30.188062675913905,121.14878143025066
内蒙古经贸外语职业学院,,"['呼和浩特市', '内蒙古自治区教育厅', '语言院校']",0,,,False,False,内蒙古省,呼和浩特市,语言院校,23.739624177535323,114.70424318495056
河北体育学院,,"['石家庄市', '河北省教育厅', '体育院校']",0,,,False,False,河北省,石家庄市,体育院校,38.128400024957806,114.50718201003586
河源职业技术学院,,"['河源市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,河源市,综合院校,23.759732367711347,114.74468696509906
嘉兴南洋职业技术学院,,"['嘉兴市', '浙江省教育厅', '综合院校']",0,,,False,False,浙江省,嘉兴市,综合院校,30.793414328158438,120.71185685901627
温州医科大学仁济学院,,"['温州市', '浙江省教育厅', '医药院校']",0,,,False,False,浙江省,温州市,医药院校,27.929737013436696,120.71631504246712
武汉民政职业学院,,"['武汉市', '湖北省民政厅', '政法院校']",0,,,False,False,湖北省,武汉市,政法院校,30.51544278374567,114.38500123185999
吉林铁道职业技术学院,,"['吉林市', '吉林省教育厅', '工科院校']",0,,,False,False,吉林省,吉林市,工科院校,43.7248381309694,126.55616800859721
河南牧业经济学院,,"['郑州市', '河南省教育厅', '农业院校']",0,,,False,False,河南省,郑州市,农业院校,34.740396071091155,101.62247338027404
秦皇岛职业技术学院,,"['秦皇岛市', '河北省教育厅', '工科院校']",0,,,False,False,河北省,秦皇岛市,工科院校,39.84533408156918,119.48821797130596
浙江中医药大学滨江学院,,"['杭州市', '浙江省教育厅', '医药院校']",0,,,False,False,浙江省,杭州市,医药院校,30.18237668425842,120.15352971166926
山西信息职业技术学院,,"['临汾市', '山西省教育厅', '工科院校']",0,,,False,False,山西省,临汾市,工科院校,36.12945416596322,111.55013526110177
鄂东职业技术学院,,"['黄冈市', '湖北省教育厅', '工科院校']",0,,,False,False,湖北省,黄冈市,工科院校,30.464819373657917,88.353117068431
石家庄职业技术学院,,"['石家庄市', '河北省教育厅', '综合院校']",0,,,False,False,河北省,石家庄市,综合院校,38.05270801720916,114.41310391126468
晋城职业技术学院,,"['晋城市', '山西省教育厅', '综合院校']",0,,,False,False,山西省,晋城市,综合院校,35.49355960529399,112.8784432695459
杭州万向职业技术学院,,"['杭州市', '浙江省教育厅', '综合院校']",0,,,False,False,浙江省,杭州市,综合院校,30.26401100552493,120.08304704440648
杭州师范大学钱江学院,,"['杭州市', '浙江省教育厅', '师范院校']",0,,,False,False,浙江省,杭州市,师范院校,30.321776052092943,120.40068302188494
湖北财税职业学院,,"['武汉市', '湖北省教育厅', '财经院校']",0,,,False,False,湖北省,武汉市,财经院校,30.520909610528665,114.30511824658802
西安体育学院,,"['西安市', '陕西省教育厅', '体育院校']",0,,,False,False,陕西省,西安市,体育院校,34.24352160726451,108.94204076718225
福建警察学院,,"['福州市', '福建省教育厅', '政法院校']",0,,,False,False,福建省,福州市,政法院校,26.03174098210897,119.3223568017116
山西建筑职业技术学院,,"['太原市', '山西省教育厅', '工科院校']",0,,,False,False,山西省,太原市,工科院校,40.63949807870581,117.37778715533908
湖州师范学院求真学院,,"['湖州市', '浙江省教育厅', '师范院校']",0,,,False,False,浙江省,湖州市,师范院校,30.88089186393164,120.140571025874
黄冈科技职业学院,,"['黄冈市', '湖北省教育厅', '工科院校']",0,,,False,False,湖北省,黄冈市,工科院校,30.45675394107511,114.89982802471683
哈尔滨应用职业技术学院,,"['哈尔滨市', '黑龙江省教育厅', '综合院校']",0,,,False,False,黑龙江省,哈尔滨市,综合院校,45.65526507099684,126.42780103982943
西安音乐学院,,"['西安市', '陕西省教育厅', '艺术院校']",0,,,False,False,陕西省,西安市,艺术院校,34.23521726042221,108.9487978212283
山西药科职业学院,,"['太原市', '山西省教育厅', '医药院校']",0,,,False,False,山西省,太原市,医药院校,40.63949807870581,117.37778715533908
湖南艺术职业学院,,"['长沙市', '湖南省教育厅', '艺术院校']",0,,,False,False,湖南省,长沙市,艺术院校,28.217673042074747,112.92873497896045
绍兴文理学院元培学院,,"['绍兴市', '浙江省教育厅', '师范院校']",0,,,False,False,浙江省,绍兴市,师范院校,29.991438671191258,120.57429258206433
湖北国土资源职业学院,,"['武汉市', '湖北省教育厅', '工科院校']",0,,,False,False,湖北省,武汉市,工科院校,30.324227413970778,114.0538264428879
